path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
0,1,14.240865230560303,0.8845945888390272,13.25422477722168,15.225688934326172,0,4
1,2,11.609801292419434,0.42925401604638835,11.033638000488281,12.144360542297363,0,4
2,3,12.37685513496399,0.7642417775691372,11.245322227478027,13.224191665649414,0,4
3,4,13.544227600097656,0.7649755567199107,12.707340240478516,14.353012084960938,0,4
4,5,13.089961767196655,0.5618201918590089,12.396468162536621,13.689769744873047,0,4
5,6,6.064604640007019,0.12243802954507903,5.8669233322143555,6.195856094360352,0,4
6,7,0.7731387764215469,0.10847267049578578,0.6794912815093994,0.9562944769859314,0,4
7,8,13.288114547729492,0.7849105559149521,12.06325626373291,13.995096206665039,0,4
