path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
0,1,14.109112739562988,1.0154887143795286,12.541711807250977,15.245519638061523,0,4
1,2,12.407386541366577,0.8453915028907271,11.063011169433594,13.177206039428711,0,4
2,3,12.524736404418945,1.079312980299375,10.750455856323242,13.667201042175293,0,4
3,4,13.529307126998901,1.1834389734646455,11.99846076965332,14.988341331481934,0,4
4,5,13.729251623153687,1.2382170308768745,11.72892951965332,14.942082405090332,0,4
5,6,6.261308312416077,0.17668392552604328,6.019351482391357,6.446393013000488,0,4
6,7,0.7423727810382843,0.091324260877753,0.6746664047241211,0.8993597030639648,0,4
7,8,13.602489709854126,1.0156289886762455,11.90888500213623,14.60090446472168,0,4
