path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
8,9,13.142891883850098,1.2603147068233505,10.96969985961914,14.054838180541992,0,4
9,10,1.5375638902187347,0.10201162253743347,1.443919062614441,1.7082322835922241,0,4
