path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
0,1,13.055076122283936,0.7057515990836418,11.903606414794922,13.82472038269043,0,4
1,2,12.775904893875122,1.068278019254046,10.938815116882324,13.531755447387695,0,4
2,3,11.136810541152954,0.7370453607041839,9.971894264221191,12.016191482543945,0,4
3,4,12.746886014938354,0.979177713009221,11.381570816040039,14.022440910339355,0,4
4,5,13.621320247650146,1.3395511981648367,11.340117454528809,14.77979564666748,0,4
5,6,6.665608048439026,0.2880332230039052,6.168334484100342,6.868790626525879,0,4
6,7,0.7985175400972366,0.10449450183929343,0.7240492701530457,0.9788545966148376,0,4
7,8,12.301915884017944,0.7332656169898559,11.10363483428955,13.096485137939453,0,4
