path_index_zero_based,scene_number_one_based,window_index,window_start_seconds,nr_db,disturbance_energy,residual_energy,is_negative_nr
8,9,0,20.0,12.696342468261719,0.7884649038314819,0.0423787496984005,0
8,9,1,22.0,10.31409740447998,0.6178971529006958,0.057478636503219604,0
8,9,2,24.0,12.741474151611328,0.3086715042591095,0.016419094055891037,0
8,9,3,26.0,12.731350898742676,0.7673391699790955,0.04091214761137962,0
9,10,0,20.0,1.4068167209625244,1.1537678241729736,0.8345200419425964,0
9,10,1,22.0,1.39089035987854,0.9205125570297241,0.6682526469230652,0
9,10,2,24.0,1.6488980054855347,0.6489721536636353,0.4439522624015808,0
9,10,3,26.0,1.4604140520095825,1.2305448055267334,0.8791359066963196,0
