path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
0,1,14.045666456222534,0.9837906554101957,12.482978820800781,15.203397750854492,0,4
1,2,11.931306838989258,0.9248381010551412,10.355026245117188,12.689934730529785,0,4
2,3,11.807591438293457,0.8713659846364983,10.431076049804688,12.849926948547363,0,4
3,4,13.306044578552246,1.0419952035172388,11.676682472229004,14.464700698852539,0,4
4,5,13.06792950630188,1.2066897319023135,10.984015464782715,13.909296035766602,0,4
5,6,6.187625169754028,0.2455857621542281,5.7692484855651855,6.398282527923584,0,4
6,7,0.7720414400100708,0.1063561243701029,0.6879018545150757,0.9545830488204956,0,4
7,8,12.948257207870483,0.958689974835471,11.318568229675293,13.725532531738281,0,4
