path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
0,1,14.813125848770142,1.0167455335664226,13.292980194091797,16.077842712402344,0,4
1,2,12.439443826675415,0.7909651239842643,11.123337745666504,13.167162895202637,0,4
2,3,12.553749084472656,0.9546666004500288,11.046327590942383,13.665623664855957,0,4
3,4,13.689856052398682,1.0274351661343764,12.281784057617188,14.898327827453613,0,4
4,5,13.781389236450195,1.167298624923903,11.778976440429688,14.61141586303711,0,4
5,6,6.282392859458923,0.17731895199049075,5.983269214630127,6.446314334869385,0,4
6,7,0.7509678900241852,0.09641608562865682,0.6757264733314514,0.9165468215942383,0,4
7,8,13.633582830429077,0.918729096694534,12.096680641174316,14.524164199829102,0,4
