path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
8,9,12.66165542602539,0.921756113753629,11.068565368652344,13.269232749938965,0,4
9,10,1.4584879577159882,0.08971200511365203,1.389910101890564,1.6099185943603516,0,4
