path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
0,1,13.645923852920532,0.7800451088774187,12.507406234741211,14.583194732666016,0,4
1,2,12.248826265335083,0.8743361718595705,10.771337509155273,13.054443359375,0,4
2,3,12.35495662689209,0.8808891396729516,10.93868350982666,13.360444068908691,0,4
3,4,13.159696578979492,0.9812779209322883,11.94610595703125,14.341822624206543,0,4
4,5,13.484208345413208,1.1570578728762329,11.504617691040039,14.350384712219238,0,4
5,6,6.276572346687317,0.22856415169632474,5.896564483642578,6.501286029815674,0,4
6,7,0.7301900684833527,0.09112602607347348,0.6635612845420837,0.8872964978218079,0,4
7,8,12.879674673080444,0.7990859792943723,11.547566413879395,13.647865295410156,0,4
