path_index_zero_based,scene_number_one_based,mean_nr_db,std_nr_db,min_window_nr_db,max_window_nr_db,negative_window_count,num_windows
8,9,12.536259174346924,1.0306704785859977,10.764009475708008,13.315488815307617,0,4
9,10,1.441389948129654,0.08589943196652716,1.3651442527770996,1.5846489667892456,0,4
